Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls Std,Ast Std,G+A Std,G-PK Std,PK Std,PKatt Std,CrdY Std,CrdR Std,xG Std,npxG Std,xAG Std,npxG+xAG Std,PrgC Std,PrgP Std,PrgR Std,Gls.1 Std,Ast.1 Std,G+A.1 Std,G-PK.1 Std,G+A-PK Std,xG.1 Std,xAG.1 Std,xG+xAG Std,npxG.1 Std,npxG+xAG.1 Std,Matches Std,Gls St,Sh St,SoT St,SoT% St,Sh/90 St,SoT/90 St,G/Sh St,G/SoT St,Dist St,FK St,PK St,PKatt St,xG St,npxG St,npxG/Sh St,G-xG St,np:G-xG St,Matches St,Cmp Pass,Att Pass,Cmp% Pass,TotDist Pass,PrgDist Pass,Cmp.1 Pass,Att.1 Pass,Cmp%.1 Pass,Cmp.2 Pass,Att.2 Pass,Cmp%.2 Pass,Cmp.3 Pass,Att.3 Pass,Cmp%.3 Pass,Ast Pass,xAG Pass,xA Pass,A-xAG Pass,KP Pass,1/3 Pass,PPA Pass,CrsPA Pass,PrgP Pass,Matches Pass,Att Pt,Live Pt,Dead Pt,FK Pt,TB Pt,Sw Pt,Crs Pt,TI Pt,CK Pt,In Pt,Out Pt,Str Pt,Cmp Pt,Off Pt,Blocks Pt,Matches Pt,SCA Gca,SCA90 Gca,PassLive Gca,PassDead Gca,TO Gca,Sh Gca,Fld Gca,Def Gca,GCA Gca,GCA90 Gca,PassLive.1 Gca,PassDead.1 Gca,TO.1 Gca,Sh.1 Gca,Fld.1 Gca,Def.1 Gca,Matches Gca,Tkl Def,TklW Def,Def 3rd Def,Mid 3rd Def,Att 3rd Def,Tkl.1 Def,Att Def,Tkl% Def,Lost Def,Blocks Def,Sh Def,Pass Def,Int Def,Tkl+Int Def,Clr Def,Err Def,Matches Def,Touches Poss,Def Pen Poss,Def 3rd Poss,Mid 3rd Poss,Att 3rd Poss,Att Pen Poss,Live Poss,Att Poss,Succ Poss,Succ% Poss,Tkld Poss,Tkld% Poss,Carries Poss,TotDist Poss,PrgDist Poss,PrgC Poss,1/3 Poss,CPA Poss,Mis Poss,Dis Poss,Rec Poss,PrgR Poss,Matches Poss,Mn/MP Play,Min% Play,Mn/Start Play,Compl Play,Subs Play,Mn/Sub Play,unSub Play,PPM Play,onG Play,onGA Play,+/- Play,+/-90 Play,On-Off Play,onxG Play,onxGA Play,xG+/- Play,xG+/-90 Play,On-Off.1 Play,Matches Play,CrdY Misc,CrdR Misc,2CrdY Misc,Fls Misc,Fld Misc,Off Misc,Crs Misc,Int Misc,TklW Misc,PKwon Misc,PKcon Misc,OG Misc,Recov Misc,Won Misc,Lost Misc,Won% Misc,Matches Misc,League Name,League ID,Season
24,Michel Aebischer,ch SUI,MF,Bologna,it Serie A,26,1997,12,11,960,10.7,0,1,1,0,0,0,4,0,0.1,0.1,0.8,0.9,12,55,9,0.00,0.09,0.09,0.00,0.09,0.01,0.07,0.08,0.01,0.08,Matches,0,2,1,50.0,0.19,0.09,0.00,0.00,20.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,596,641,93.0,9726,2921,300,321,93.5,247,255,96.9,38,45,84.4,1,0.8,0.5,+0.2,5,52,5,1,55,Matches,641,616,24,20,0,4,3,2,2,0,0,0,596,1,5,Matches,13,1.22,12,0,0,0,1,0,1,0.09,1,0,0,0,0,0,Matches,15,12,3,11,1,6,13,46.2,7,15,3,12,9,24,10,0,Matches,713,22,198,445,76,5,713,11,6,54.5,4,36.4,440,1872,918,12,7,1,11,3,554,9,Matches,80,88.9,85,7,1,23,0,1.50,10,10,0,0.00,-2.25,10.8,10.4,+0.4,+0.04,-1.66,Matches,4,0,0,20,15,0,3,9,12,0,0,0,54,7,8,46.7,Matches,Big-5-European-Leagues,Big5,2023-2024
25,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,26,1997,11,9,784,8.7,0,0,0,0,0,0,1,0,0.5,0.5,0.1,0.6,17,57,8,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07,Matches,0,10,2,20.0,1.15,0.23,0.00,0.00,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches,467,534,87.5,9490,3154,143,152,94.1,255,275,92.7,63,98,64.3,0,0.1,0.3,-0.1,3,57,0,0,57,Matches,534,519,14,11,1,3,2,2,0,0,0,0,467,1,2,Matches,12,1.38,9,0,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches,22,13,10,11,1,14,20,70.0,6,15,7,8,18,40,41,1,Matches,657,69,250,370,46,9,657,8,3,37.5,5,62.5,460,2905,1679,17,6,1,6,6,420,8,Matches,71,67.0,87,8,2,3,1,1.82,12,11,+1,+0.11,+0.35,12.4,10.6,+1.8,+0.21,+0.18,Matches,1,0,0,11,4,1,2,18,13,0,0,0,80,15,14,51.7,Matches,Big-5-European-Leagues,Big5,2023-2024
Rk,Player,Nation,Pos,Squad,Comp,Ag,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches,Big-5-European-Leagues,Big5,2023-2024
26,Lucien Agoume,fr FRA,MF,Inter,it Serie A,21,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,5,5,100.0,75,7,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,6,0,1,4,1,0,6,1,0,0.0,1,100.0,2,7,5,0,1,0,0,0,4,0,Matches,5,0.4,,0,1,5,11,3.00,1,0,+1,+18.00,+16.30,0.3,0.0,+0.3,+5.27,+4.01,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches,Big-5-European-Leagues,Big5,2023-2024
27,Felix Agu,de GER,"DF,MF",Werder Bremen,de Bundesliga,24,1999,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,19,31,61.3,280,100,10,17,58.8,9,12,75.0,0,1,0.0,0,0.0,0.2,0.0,1,0,2,1,3,Matches,31,26,4,0,0,0,2,3,1,0,0,0,19,1,0,Matches,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,Matches,34,2,12,11,11,2,34,0,0,,0,,18,79,58,1,0,0,0,0,19,2,Matches,19,3.4,,0,2,19,5,1.50,0,1,-1,-2.43,-1.91,0.2,0.4,-0.2,-0.47,-0.02,Matches,0,0,0,0,0,0,2,1,0,0,0,0,4,1,0,100.0,Matches,Big-5-European-Leagues,Big5,2023-2024
28,Nayef Aguerd,ma MAR,DF,West Ham,eng Premier League,27,1996,12,12,1056,11.7,1,0,1,1,0,0,3,1,0.9,0.9,0.1,1.0,7,30,0,0.09,0.00,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08,Matches,1,9,1,11.1,0.77,0.09,0.11,1.00,10.8,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches,504,638,79.0,10995,5003,176,187,94.1,230,254,90.6,89,179,49.7,0,0.1,0.1,-0.1,2,32,1,0,30,Matches,638,593,44,31,0,22,1,3,0,0,0,0,504,1,1,Matches,9,0.77,7,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,12,4,8,4,0,8,10,80.0,2,20,16,4,14,26,53,2,Matches,757,119,425,310,24,11,757,3,1,33.3,2,66.7,454,2145,1163,7,4,0,8,1,488,0,Matches,88,90.3,88,11,0,,0,1.42,19,22,-3,-0.26,-2.62,14.7,21.9,-7.2,-0.61,-2.44,Matches,3,1,1,8,4,0,1,14,4,0,1,0,55,32,18,64.0,Matches,Big-5-European-Leagues,Big5,2023-2024
29,Ruben Aguilar,fr FRA,DF,Lens,fr Ligue 1,30,1993,8,8,692,7.7,0,1,1,0,0,0,0,0,0.5,0.5,1.9,2.4,18,50,82,0.00,0.13,0.13,0.00,0.13,0.06,0.25,0.31,0.06,0.31,Matches,0,6,2,33.3,0.78,0.26,0.00,0.00,18.5,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches,375,466,80.5,5265,2141,236,253,93.3,118,150,78.7,13,34,38.2,1,1.9,2.6,-0.9,12,26,23,6,50,Matches,466,391,73,6,1,1,31,67,0,0,0,0,375,2,14,Matches,22,2.87,20,0,0,2,0,0,2,0.26,2,0,0,0,0,0,Matches,17,9,9,6,2,9,17,52.9,8,11,0,11,10,27,8,0,Matches,550,8,85,246,225,17,550,9,5,55.6,2,22.2,358,1815,924,18,13,1,14,2,353,82,Matches,87,59.1,87,7,0,,1,2.13,12,3,+9,+1.17,+2.30,15.0,8.2,+6.8,+0.89,+1.37,Matches,0,0,0,3,12,1,31,10,9,0,0,0,35,5,12,29.4,Matches,Big-5-European-Leagues,Big5,2023-2024
30,Naouirou Ahamada,fr FRA,"FW,MF",Crystal Palace,eng Premier League,21,2002,7,0,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,7,13,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches,0,1,0,0.0,0.97,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,40,52,76.9,575,183,20,24,83.3,16,19,84.2,1,1,100.0,0,0.0,0.1,0.0,0,2,0,0,7,Matches,52,51,1,0,0,0,5,0,0,0,0,0,40,0,6,Matches,4,3.87,4,0,0,0,0,0,1,0.97,1,0,0,0,0,0,Matches,2,2,1,1,0,2,5,40.0,3,0,0,0,1,3,0,0,Matches,61,0,9,18,35,0,61,4,3,75.0,1,25.0,46,345,162,9,3,0,3,3,46,13,Matches,13,7.9,,0,7,13,3,0.57,3,3,0,0.00,+0.42,2.1,3.2,-1.1,-1.03,-0.94,Matches,0,0,0,3,3,0,5,1,2,0,0,0,9,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
31,Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,eng Premier League,24,1999,9,8,765,8.5,0,0,0,0,0,0,3,0,0.9,0.9,0.0,0.9,3,11,12,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches,0,8,1,12.5,0.94,0.12,0.00,0.00,13.3,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Matches,233,315,74.0,3501,1454,138,161,85.7,73,93,78.5,16,43,37.2,0,0.0,0.1,0.0,0,12,1,0,11,Matches,315,287,26,3,0,0,4,23,0,0,0,0,233,2,6,Matches,7,0.82,6,0,0,1,0,0,1,0.12,0,0,0,1,0,0,Matches,18,13,13,3,2,11,17,64.7,6,18,11,7,11,29,29,0,Matches,414,56,209,156,51,12,414,9,4,44.4,4,44.4,176,807,384,3,6,2,4,6,211,12,Matches,85,65.4,90,8,1,45,0,0.11,7,23,-16,-1.88,-0.33,6.9,21.1,-14.2,-1.68,-0.76,Matches,3,0,0,11,2,1,4,11,13,0,0,0,41,14,14,50.0,Matches,Big-5-European-Leagues,Big5,2023-2024
32,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,28,1995,6,4,407,4.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,12,0,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.04,0.02,0.04,Matches,0,3,0,0.0,0.66,0.00,0.00,,15.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,145,185,78.4,2918,1187,41,46,89.1,84,102,82.4,19,35,54.3,0,0.1,0.0,-0.1,1,8,1,0,12,Matches,185,175,10,6,1,0,0,4,0,0,0,0,145,0,0,Matches,6,1.33,4,0,1,1,0,0,1,0.22,0,0,0,1,0,0,Matches,8,3,6,2,0,4,8,50.0,4,3,1,2,4,12,28,0,Matches,240,34,132,107,6,2,240,2,2,100.0,0,0.0,133,630,322,2,0,0,1,2,137,0,Matches,68,32.3,90,4,2,24,3,0.83,3,6,-3,-0.66,+0.08,5.3,7.0,-1.7,-0.38,-0.26,Matches,0,0,0,4,0,0,0,4,3,0,0,0,22,14,9,60.9,Matches,Big-5-European-Leagues,Big5,2023-2024
33,Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,27,1996,10,9,717,8.0,1,1,2,1,0,0,3,0,0.1,0.1,0.4,0.5,18,22,11,0.13,0.13,0.25,0.13,0.25,0.02,0.05,0.06,0.02,0.06,Matches,1,4,1,25.0,0.50,0.13,0.25,1.00,25.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches,202,283,71.4,3239,1249,104,118,88.1,80,106,75.5,13,41,31.7,1,0.4,0.3,+0.6,3,18,2,0,22,Matches,283,239,43,5,1,0,9,38,0,0,0,0,202,1,5,Matches,13,1.63,9,1,1,0,1,1,1,0.13,1,0,0,0,0,0,Matches,18,13,14,3,1,12,17,70.6,5,8,3,5,5,23,28,1,Matches,370,32,154,153,65,3,370,14,6,42.9,5,35.7,176,1095,664,18,11,3,3,5,194,11,Matches,72,61.3,79,2,1,3,0,0.80,10,16,-6,-0.75,-0.95,7.5,13.2,-5.7,-0.71,-0.89,Matches,3,0,0,9,9,2,9,5,13,0,0,0,44,10,5,66.7,Matches,Big-5-European-Leagues,Big5,2023-2024
34,Rayan Aït Nouri,dz ALG,"DF,MF",Wolves,eng Premier League,22,2001,12,11,870,9.7,0,0,0,0,0,0,4,0,1.2,1.2,0.8,2.0,18,45,38,0.00,0.00,0.00,0.00,0.00,0.13,0.08,0.21,0.13,0.21,Matches,0,8,0,0.0,0.83,0.00,0.00,,15.4,0,0,0,1.2,1.2,0.16,-1.2,-1.2,Matches,360,436,82.6,5201,1775,222,244,91.0,107,127,84.3,18,35,51.4,0,0.8,0.7,-0.8,10,25,5,0,45,Matches,436,366,69,12,0,1,16,51,6,4,2,0,360,1,8,Matches,25,2.58,14,6,1,2,2,0,1,0.10,0,0,0,0,1,0,Matches,30,19,19,9,2,10,15,66.7,5,13,5,8,11,41,20,0,Matches,565,26,170,239,165,15,565,39,20,51.3,14,35.9,318,1608,749,18,15,2,18,21,353,38,Matches,73,80.6,75,3,1,45,0,1.25,11,15,-4,-0.41,-0.41,11.7,14.0,-2.3,-0.24,+0.09,Matches,4,0,0,11,21,2,16,11,19,0,0,0,53,10,8,55.6,Matches,Big-5-European-Leagues,Big5,2023-2024
35,Tosin Aiyegun,bj BEN,"MF,FW",Lorient,fr Ligue 1,25,1998,6,5,451,5.0,2,0,2,2,0,0,0,0,1.5,1.5,0.0,1.5,9,2,16,0.40,0.00,0.40,0.40,0.40,0.29,0.01,0.30,0.29,0.30,Matches,2,4,2,50.0,0.80,0.40,0.50,1.00,15.5,0,0,0,1.5,1.5,0.37,+0.5,+0.5,Matches,70,89,78.7,1089,109,36,43,83.7,21,28,75.0,8,12,66.7,0,0.0,0.1,0.0,2,1,0,0,2,Matches,89,86,3,0,0,0,3,0,0,0,0,0,70,0,0,Matches,5,1.00,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5,4,1,3,1,2,4,50.0,2,2,1,1,1,6,5,0,Matches,126,4,25,55,49,8,126,13,10,76.9,3,23.1,97,799,341,9,5,4,8,5,95,16,Matches,75,38.5,84,2,1,29,0,0.83,9,13,-4,-0.80,-0.42,4.7,7.0,-2.3,-0.46,+0.35,Matches,0,0,0,6,5,1,3,1,4,0,0,0,11,4,3,57.1,Matches,Big-5-European-Leagues,Big5,2023-2024
36,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,25,1998,11,8,726,8.1,0,1,1,0,0,0,4,0,0.7,0.7,1.6,2.2,15,29,24,0.00,0.12,0.12,0.00,0.12,0.08,0.19,0.28,0.08,0.28,Matches,0,6,1,16.7,0.74,0.12,0.00,0.00,9.0,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches,284,378,75.1,4731,1698,145,169,85.8,115,147,78.2,21,48,43.8,1,1.6,1.9,-0.6,7,28,1,1,29,Matches,378,333,45,5,1,6,6,40,0,0,0,0,284,0,7,Matches,17,2.11,14,0,1,2,0,0,2,0.25,2,0,0,0,0,0,Matches,18,9,13,4,1,14,19,73.7,5,5,1,4,5,23,25,0,Matches,455,27,165,213,79,28,455,6,6,100.0,0,0.0,227,1153,761,15,6,2,10,5,278,24,Matches,66,62.1,86,4,3,14,1,1.36,13,13,0,0.00,-0.20,15.8,11.6,+4.2,+0.53,+0.29,Matches,4,0,0,13,3,1,6,5,9,0,0,0,18,24,6,80.0,Matches,Big-5-European-Leagues,Big5,2023-2024
37,Ludovic Ajorque,fr FRA,FW,Mainz 05,de Bundesliga,29,1994,10,7,608,6.8,1,0,1,1,0,2,1,0,2.3,0.7,0.5,1.3,2,7,38,0.15,0.00,0.15,0.15,0.15,0.34,0.08,0.42,0.11,0.19,Matches,1,9,2,22.2,1.33,0.30,0.11,0.50,14.9,0,0,2,2.3,0.7,0.08,-1.3,+0.3,Matches,133,185,71.9,1830,180,71,96,74.0,35,49,71.4,10,12,83.3,0,0.5,0.9,-0.5,9,5,2,0,7,Matches,185,170,14,2,1,2,3,0,0,0,0,0,133,1,3,Matches,13,1.92,11,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,2,2,1,1,0,1,4,25.0,3,5,1,4,0,2,2,0,Matches,244,1,21,125,99,38,242,4,0,0.0,4,100.0,112,335,104,2,3,1,14,5,185,38,Matches,61,56.3,80,5,3,16,1,0.70,7,15,-8,-1.18,-0.23,7.5,10.3,-2.8,-0.41,+0.06,Matches,1,0,0,14,8,1,3,0,2,0,0,0,19,28,34,45.2,Matches,Big-5-European-Leagues,Big5,2023-2024
38,Manuel Akanji,ch SUI,"DF,MF",Manchester City,eng Premier League,28,1995,10,10,899,10.0,2,0,2,2,0,0,3,1,0.4,0.4,0.2,0.6,14,46,10,0.20,0.00,0.20,0.20,0.20,0.04,0.02,0.06,0.04,0.06,Matches,2,6,3,50.0,0.60,0.30,0.33,0.67,20.2,0,0,0,0.4,0.4,0.07,+1.6,+1.6,Matches,789,847,93.2,12904,3380,392,408,96.1,349,366,95.4,37,54,68.5,0,0.2,0.7,-0.2,5,73,0,0,46,Matches,847,826,20,10,2,2,3,7,0,0,0,0,789,1,3,Matches,17,1.70,15,0,0,0,1,1,2,0.20,2,0,0,0,0,0,Matches,18,10,8,7,3,9,15,60.0,6,12,6,6,9,27,22,1,Matches,929,67,307,517,108,8,929,1,1,100.0,0,0.0,624,3180,1806,14,13,0,4,3,730,10,Matches,90,76.8,90,9,0,,1,2.30,28,11,+17,+1.70,+0.71,17.8,9.6,+8.1,+0.82,-1.17,Matches,3,1,1,8,10,0,3,9,10,0,0,0,51,9,5,64.3,Matches,Big-5-European-Leagues,Big5,2023-2024
39,Marley Aké,fr FRA,FW,Udinese,it Serie A,22,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches,1,0,1,0,0,0,1,0,0,,0,,1,0,0,0,0,0,1,0,1,0,Matches,10,0.9,,0,1,10,12,1.00,0,0,0,0.00,+0.70,0.0,0.5,-0.5,-4.40,-4.42,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,Matches,Big-5-European-Leagues,Big5,2023-2024
40,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,28,1995,10,7,643,7.1,2,1,3,2,0,0,0,0,1.1,1.1,0.9,1.9,11,41,8,0.28,0.14,0.42,0.28,0.42,0.15,0.12,0.27,0.15,0.27,Matches,2,8,3,37.5,1.12,0.42,0.25,0.67,7.8,0,0,0,1.1,1.1,0.14,+0.9,+0.9,Matches,480,524,91.6,7790,2314,221,233,94.8,232,245,94.7,15,29,51.7,1,0.9,0.3,+0.1,4,34,1,0,41,Matches,524,482,42,7,1,1,2,34,0,0,0,0,480,0,4,Matches,11,1.54,8,0,1,2,0,0,4,0.56,2,0,1,1,0,0,Matches,13,7,10,3,0,7,10,70.0,3,6,0,6,6,19,16,0,Matches,579,20,197,303,81,13,579,1,1,100.0,0,0.0,376,1660,1005,11,10,0,1,0,413,8,Matches,64,55.0,87,5,3,12,2,2.20,18,7,+11,+1.54,0.00,12.6,5.4,+7.2,+1.01,-0.18,Matches,0,0,0,4,7,0,2,6,7,0,0,0,39,15,5,75.0,Matches,Big-5-European-Leagues,Big5,2023-2024
41,Ilias Akhomach,es ESP,"MF,FW",Villarreal,es La Liga,19,2004,10,2,346,3.8,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,12,7,34,0.00,0.26,0.26,0.00,0.26,0.03,0.09,0.12,0.03,0.12,Matches,0,3,1,33.3,0.78,0.26,0.00,0.00,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,99,119,83.2,1291,264,66,72,91.7,22,29,75.9,3,5,60.0,1,0.4,0.2,+0.6,4,5,3,1,7,Matches,119,113,5,1,0,1,6,2,2,1,1,0,99,1,2,Matches,9,2.34,6,1,1,1,0,0,1,0.26,1,0,0,0,0,0,Matches,10,10,3,5,2,3,5,60.0,2,4,1,3,4,14,3,0,Matches,179,4,23,71,85,7,179,20,7,35.0,10,50.0,117,718,336,12,9,1,16,10,134,34,Matches,35,27.5,76,0,8,24,3,1.30,7,10,-3,-0.78,-0.68,5.8,9.5,-3.7,-0.97,-0.80,Matches,2,0,0,10,9,1,6,4,10,0,0,0,16,1,2,33.3,Matches,Big-5-European-Leagues,Big5,2023-2024
42,Sergio Akieme,es ESP,DF,Almería,es La Liga,25,1997,11,11,990,11.0,2,0,2,2,0,0,1,0,1.1,1.1,1.0,2.1,19,19,45,0.18,0.00,0.18,0.18,0.18,0.10,0.09,0.19,0.10,0.19,Matches,2,6,5,83.3,0.55,0.45,0.33,0.40,13.1,0,0,0,1.1,1.1,0.18,+0.9,+0.9,Matches,368,475,77.5,6135,1909,189,208,90.9,143,176,81.3,31,69,44.9,0,1.0,0.6,-1.0,10,21,9,7,19,Matches,475,379,96,12,1,4,37,82,2,0,1,0,368,0,9,Matches,22,2.00,13,2,4,1,2,0,1,0.09,0,0,0,1,0,0,Matches,14,8,12,1,1,5,7,71.4,2,8,3,5,5,19,18,0,Matches,569,33,189,260,129,9,569,30,16,53.3,13,43.3,308,1706,765,19,17,2,10,8,327,45,Matches,90,78.6,90,11,0,,1,0.27,12,25,-13,-1.18,+1.48,15.9,19.6,-3.8,-0.34,+0.31,Matches,1,0,0,10,12,0,37,5,8,0,2,0,53,5,9,35.7,Matches,Big-5-European-Leagues,Big5,2023-2024
43,Maghnes Akliouche,fr FRA,MF,Monaco,fr Ligue 1,21,2002,11,3,362,4.0,3,1,4,3,0,0,1,0,1.8,1.8,0.4,2.2,6,23,39,0.75,0.25,0.99,0.75,0.99,0.45,0.10,0.55,0.45,0.55,Matches,3,13,8,61.5,3.23,1.99,0.23,0.38,15.3,0,0,0,1.8,1.8,0.14,+1.2,+1.2,Matches,161,198,81.3,2405,660,89,98,90.8,57,64,89.1,7,15,46.7,1,0.4,0.4,+0.6,8,20,3,1,23,Matches,198,189,8,1,4,2,10,0,6,4,0,0,161,1,6,Matches,20,4.97,13,0,4,2,1,0,2,0.50,2,0,0,0,0,0,Matches,4,1,2,2,0,2,7,28.6,5,3,0,3,2,6,0,0,Matches,251,1,19,126,109,19,251,17,13,76.5,3,17.6,209,1089,334,6,5,1,13,12,187,39,Matches,33,30.9,68,0,8,20,1,2.09,7,4,+3,+0.75,+0.19,5.9,3.9,+1.9,+0.48,+0.23,Matches,1,0,0,10,8,0,10,2,1,0,0,0,27,2,7,22.2,Matches,Big-5-European-Leagues,Big5,2023-2024
44,Paul Akouokou,ci CIV,MF,Betis,es La Liga,25,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches,16,17,94.1,280,65,7,8,87.5,7,7,100.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0,Matches,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5,3,0,2,3,3,3,100.0,0,3,1,2,1,6,1,0,Matches,26,2,10,14,3,0,26,0,0,,0,,11,42,8,0,0,0,0,0,15,0,Matches,14,2.1,,0,2,14,1,1.50,1,1,0,0.00,-0.15,0.5,0.7,-0.2,-0.54,-0.63,Matches,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,,Matches,Big-5-European-Leagues,Big5,2023-2024
